uid	pf_name
17440	Pfam-B_3466
17440	Pfam-B_4193
17440	Pfam-B_58966
17365	Pfam-B_14709
17365	RRM_1
20389	GST_C
20389	Pfam-B_14417
18851	GST_C
18851	GST_N
20391	Pfam-B_311
20391	Pfam-B_54137
20391	Pfam-B_68723
20391	TGS
19145	Pyr_redox
19145	Pyr_redox_dim
20393	IFRD
20393	IFRD_C
17627	UPF0005
19407	DEAD
19407	Helicase_C
20395	Clat_adaptor_s
20396	GILT
17366	HATPase_c
17366	HSP90
20627	TPR
19401	HSP20
19401	Pfam-B_40574
20628	Pfam-B_12284
20628	Pfam-B_61267
20628	TTL
20629	V_ATPase_I
17681	F_actin_cap_B
19288	Pfam-B_34970
19288	Pfam-B_6037
19288	TPR
20630	Pfam-B_14635
20630	Pfam-B_15646
20630	TPR
20631	Pfam-B_66665
20631	Pfam-B_7004
20631	RRM_1
19096	Pfam-B_1
19096	Pfam-B_127
19096	Pfam-B_13
19736	Pfam-B_21900
19736	Pfam-B_37584
19736	Pfam-B_38091
19736	Pfam-B_46357
19736	Pfam-B_74436
19736	Pfam-B_7504
21010	Pfam-B_17
21010	Pfam-B_21045
21010	Pfam-B_21203
21010	Pfam-B_26211
21010	Pfam-B_5293
21010	Pfam-B_87101
21010	Pfam-B_97307
21011	Ion_trans
21011	Pfam-B_116
21011	Pfam-B_7671
17692	EGF
17692	EGF_CA
17692	Furin-like
17692	Pfam-B_278
17692	Pfam-B_908
17692	TB
21013	Pfam-B_12077
21013	Pfam-B_12696
21013	Pfam-B_9357
21015	SH2
18673	Ferritin
21017	C2
19691	CH
19691	Pfam-B_40962
19691	Pfam-B_98738
21021	Helicase_C
21021	Pfam-B_42236
21021	Pfam-B_8336
21021	SNF2_N
20653	Pfam-B_37584
20653	Pfam-B_38091
20653	Pfam-B_74436
20653	Pfam-B_7504
17449	Pfam-B_1
17449	Pfam-B_127
17449	Pfam-B_25868
17449	Pfam-B_27961
17449	Pfam-B_33343
17449	Pfam-B_42829
17449	Pfam-B_42967
17449	Pfam-B_7138
21023	RRM_1
21024	Pfam-B_45205
20786	zf-C2H2
21026	Ribosomal_L18e
21028	GDPD
21028	Pfam-B_11472
19409	NTF2
19409	RRM_1
21029	Pfam-B_10
17370	Arrestin_N
19175	Keratin_B2
19175	Pfam-B_103708
19175	Pfam-B_39876
19175	Pfam-B_5855
19175	Pfam-B_60652
19175	Pfam-B_60653
19175	zf-C3HC4
19175	zf-NF-X1
21041	Pellino
19389	Pfam-B_1315
19389	SNARE
19389	Syntaxin
22784	Kazal_2
22784	OATP
21248	Pfam-B_1852
21248	Pfam-B_2363
21248	Pfam-B_2602
21248	Pfam-B_36301
21248	Pfam-B_86757
21248	Pfam-B_9411
19122	Pfam-B_64
19122	SH2
19122	Y_phosphatase
18899	Hormone_recep
18899	Pfam-B_102393
18899	Pfam-B_1132
18899	Pfam-B_20304
18899	Pfam-B_51340
18899	zf-C4
20322	Annexin
18689	Iso_dh
19381	Pfam-B_11242
19381	Tfb2
22906	Exo_endo_phos
22906	LRR
19772	KRAB
19772	Pfam-B_424
19772	Pfam-B_70799
19772	zf-C2H2
22907	Metallophos
22907	Pfam-B_402
19039	Arrestin_C
19039	Arrestin_N
21383	WD40
19725	PDZ
18769	Adap_comp_sub
18209	JmjC
23022	Pfam-B_10651
23022	Pfam-B_1877
23022	Pfam-B_2028
23022	Pfam-B_61817
23022	XRN_N
19161	KOW
19185	Pfam-B_15641
18297	Ribosomal_L5
18297	Ribosomal_L5_C
23924	PWWP
21678	Pfam-B_10142
21678	Pfam-B_1296
21678	Pfam-B_17594
21678	Pfam-B_2230
17760	Pfam-B_47878
17760	Pfam-B_78066
17386	Ets
17386	Pfam-B_16074
17386	Pfam-B_23371
17386	Pfam-B_23373
17386	Pfam-B_23374
17386	Pfam-B_58348
17386	Pfam-B_58361
17386	Pfam-B_6033
17386	SAM_PNT
23717	Sulfotransfer_1
17387	Pribosyltran
20066	Adaptin_N
20066	Pfam-B_101376
17397	Pfam-B_17328
17397	Pfam-B_7373
17397	zf-C2H2
18065	Pfam-B_1
18065	Pfam-B_11137
18065	Pfam-B_5815
18065	Pfam-B_6202
17400	Syndecan
18321	SOH1
17399	Biopterin_H
17399	Pfam-B_59276
17402	zf-C2H2
17407	ubiquitin
17410	Amidase
17411	Pfam-B_106139
17411	Pfam-B_23497
17411	Pfam-B_35640
17411	Pfam-B_59534
17411	SAM_1
17412	Shugoshin_C
17412	Shugoshin_N
17417	Pfam-B_12585
17417	Pfam-B_12969
17417	Pfam-B_17329
17417	Pfam-B_24368
17417	Pfam-B_37464
17417	zf-C2H2
17525	Pfam-B_2295
17525	SET
18544	RRM_1
18342	NAC
18342	Pfam-B_12172
18342	Pfam-B_19159
18342	Pfam-B_3555
22114	Pfam-B_12146
22114	Pfam-B_16100
22114	Pfam-B_24754
17545	Pkinase
18138	dsrm
18138	Pfam-B_28925
18138	Pfam-B_8416
21290	Pfam-B_13
21290	Pfam-B_86780
22465	Pfam-B_17550
22465	Pfam-B_359
21144	Aldedh
21359	Pfam-B_8491
21359	WD40
23858	Pfam-B_1
23858	Pfam-B_11137
23858	Pfam-B_127
23858	Pfam-B_15174
23858	Pfam-B_624
23858	Pfam-B_86762
23858	Pfam-B_87770
23858	Pfam-B_87837
17385	CRAL_TRIO
22986	Pfam-B_1084
22986	zf-C2H2
19592	Pfam-B_8539
19592	SUI1
18262	Pfam-B_26644
18262	Pfam-B_93681
21969	NOG1
21969	Pfam-B_102711
21969	Pfam-B_1763
21969	Pfam-B_20
21969	Pfam-B_4405
21969	Pfam-B_48780
23323	Pfam-B_14053
23323	Pfam-B_54698
23323	Pfam-B_9085
23323	RRM_1
17420	malic
17420	Malic_M
17422	efhand
18375	Cytochrom_C
22154	Pfam-B_15120
22155	Pfam-B_15120
22155	Pfam-B_20695
22155	Pfam-B_99257
22155	Topoisom_bac
22155	Toprim
18024	An_peroxidase
17427	efhand
17428	PID
18346	Nsp1_C
18201	Myb_DNA-binding
18201	Pfam-B_6375
18201	Pfam-B_6957
17431	RRM_1
17782	zf-C2H2
17430	Pfam-B_66629
17430	RRM_1
17432	Pkinase
17433	RRM_1
20604	DEAD
20604	Helicase_C
20604	Pfam-B_2619
20604	Pfam-B_33201
20604	Pfam-B_3384
22574	MA3
22574	Pfam-B_2954
22574	Pfam-B_81509
22574	W2
17448	IF4E
22575	Pfam-B_58237
22575	RRM_1
21947	ARPC4
21114	Pfam-B_18881
21114	Pfam-B_9055
21114	ubiquitin
20032	UQ_con
18982	bZIP
18982	Jun
18498	14-3-3
20768	BTB
18551	Agenet
18551	KH_1
18551	Pfam-B_25102
18551	Pfam-B_32540
18551	Pfam-B_37640
18551	Pfam-B_4234
18551	Pfam-B_4236
18551	Pfam-B_4348
18137	Pfam-B_6
18137	RRM_1
19362	Pfam-B_1
19362	Pfam-B_4497
19362	Pfam-B_53350
19362	Pfam-B_56737
19362	Pfam-B_8403
23043	dCMP_cyt_deam
20199	DEAD
20199	Helicase_C
20199	Pfam-B_14039
21769	BTB
21769	Pfam-B_4407
22272	Chitin_bind_4
23045	Amidase_2
20714	Pfam-B_645
20714	Pfam-B_660
17435	WD40
17436	ABC_membrane
17436	ABC_tran
17436	Pfam-B_10169
17436	Pfam-B_1806
17436	Pfam-B_2745
17436	Pfam-B_277
17436	Pfam-B_43602
17436	Pfam-B_7252
17436	Pfam-B_8238
17436	Pfam-B_8294
17436	Pfam-B_99424
17637	PGI
19284	PAH
19284	Pfam-B_2392
19284	Pfam-B_2576
19284	Pfam-B_2790
19284	Pfam-B_4993
19284	Pfam-B_62078
19284	Pfam-B_8205
17437	Pfam-B_6984
17439	Pfam-B_19926
17439	Pfam-B_35294
17439	Pfam-B_50030
17445	Pfam-B_11772
19914	Pfam-B_23629
19914	Pkinase
19748	Chitin_bind_4
19749	Chitin_bind_4
19915	efhand
19002	Pfam-B_18297
19002	Pfam-B_37462
19002	Pfam-B_6270
19002	Ribosomal_L13
19916	PGAM
19917	Pfam-B_9041
19917	Sulfatase
19918	Pfam-B_9041
19918	Sulfatase
19919	Pfam-B_11379
19920	AAA
19920	Peptidase_M41
19920	Pfam-B_16233
19922	Lactamase_B
649	Pkinase
17446	Fork_head
17446	Pfam-B_104756
17613	Pfam-B_11266
17613	Pfam-B_90751
17614	Pfam-B_11266
17614	Pfam-B_90751
17614	zf-CCCH
18945	V-ATPase_H
20180	Amidase_2
20180	Pfam-B_54156
17447	efhand
19666	Pfam-B_12358
19666	Pfam-B_74436
23654	OS-D
23477	eIF_4EBP
23655	Glu_synthase
23655	Glu_synth_NTN
23655	Glu_syn_central
23655	GXGXG
23655	Pfam-B_100015
23655	Pfam-B_1037
23655	Pfam-B_198
23655	Pfam-B_21389
23655	Pfam-B_49897
23655	Pyr_redox
23797	ATP-synt
18350	Dynamin_N
18350	Pfam-B_13572
18350	Pfam-B_14887
18350	Pfam-B_18340
18350	Pfam-B_34477
18350	Pfam-B_48965
22816	Myb_DNA-binding
22816	Pfam-B_3532
17392	Pfam-B_974
17392	Sina
17971	Pfam-B_1
17971	Pfam-B_15174
17971	Pfam-B_42812
17971	Pfam-B_624
17971	Pfam-B_86789
17450	Pericardin_rpt
20176	GRAM
20176	Pfam-B_102186
20176	Pfam-B_24861
20176	Pfam-B_76189
20176	TBC
17452	zf-C2H2
21887	AIRS
21887	AIRS_C
17460	Actin
20083	DUF1213
20083	DUF1388
20083	Pfam-B_14
20083	Pfam-B_8448
20083	Pfam-B_85977
20083	RCSD
20084	Pfam-B_11686
20084	SET
20087	AAA
20087	Pfam-B_2267
20087	Pfam-B_2377
20087	Pfam-B_62
18105	Pfam-B_6525
19111	ArfGap
20090	Dus
20096	CBM_14
20098	Na_K-ATPase
17459	TSP_1
17462	MA3
17462	MIF4G
17618	Asp
17618	Pfam-B_19541
17618	Pfam-B_28234
17621	Dynamin_M
17621	Dynamin_N
17621	GED
17621	Pfam-B_92
17621	PH
17622	Clip
17622	Pfam-B_40869
17622	Ras
17628	AMP-binding
17628	Pfam-B_141
17629	p450
17630	Pfam-B_23240
17630	Trypsin
17461	Attacin_C
17461	Attacin_N
17461	Pfam-B_29907
17461	Pfam-B_92098
17463	Pfam-B_12259
17463	Prefoldin
17465	zf-HIT
22333	Yippee
19690	HSP20
22251	Pfam-B_34
22251	Tubulin
22251	Tubulin_C
22334	UDPGP
22191	KE2
20776	Pfam-B_35718
20776	Prefoldin
22335	Pfam-B_2930
22335	Pfam-B_30855
22335	Pfam-B_36303
22335	Pfam-B_6647
22335	Rep-A_N
22335	tRNA_anti
19300	Tsg101
22070	AAA
22070	Pfam-B_101335
23360	Aldo_ket_red
23830	Trypsin
23831	Chitin_bind_4
20202	NAC
23832	MIP
21685	Pfam-B_15641
21685	Pfam-B_60779
23833	Pfam-B_2668
22165	Profilin
21343	Arf
20047	Pfam-B_41284
20047	Tyr-DNA_phospho
20434	Cpn60_TCP1
22170	Arm
22170	Pfam-B_2617
22170	Pfam-B_3108
22170	Pfam-B_39178
22170	Pfam-B_56918
22170	Pfam-B_8436
22170	Pfam-B_99679
19020	Pfam-B_53542
19020	Sec20
17597	Pfam-B_18728
22171	Pfam-B_39249
22171	Pfam-B_47912
22171	Ribosomal_S9
18587	CN_hydrolase
18587	Pfam-B_14940
18587	Pfam-B_18311
22172	Pfam-B_17
22172	Pfam-B_39062
22172	Pfam-B_43350
22172	Pfam-B_44149
22172	Pfam-B_4774
22172	Pfam-B_48753
22172	Pfam-B_49774
22172	SAM_1
22172	SAM_2
18923	Pfam-B_102059
18923	Pro_isomerase
22173	G-alpha
22174	Pfam-B_58191
22175	GTP_EFTU
22175	GTP_EFTU_D2
22175	GTP_EFTU_D3
19598	Hexapep
19598	NTP_transferase
22176	GTP_CDC
22176	Pfam-B_13
22176	Pfam-B_69790
17470	zf-C2H2
17535	Pfam-B_66500
17535	zf-C2H2
19840	Pfam-B_13609
19840	RRM_1
23938	Pfam-B_1342
23938	Pfam-B_1377
19380	Pfam-B_3589
19380	zf-C2H2
17476	PCI
17476	Pfam-B_7384
17479	SCP
23703	Big_2
23703	Pfam-B_10638
23703	Pfam-B_13525
23703	Pfam-B_13547
23703	Pfam-B_31008
23703	Pfam-B_35110
17480	TRAPP_Bet3
17483	Pfam-B_12920
17485	CBM_14
17486	Pfam-B_1039
17486	Pfam-B_143
17486	Pfam-B_15576
17486	Pfam-B_5392
17486	Pfam-B_68090
17486	Pfam-B_8624
17486	Pfam-B_8631
17486	TPR
17487	Ribosomal_S26e
17488	La
17491	Peptidase_C1
17491	Pfam-B_19
17491	Pfam-B_95855
17494	Pkinase
17494	UBA
17495	ATP-synt_ab
17495	ATP-synt_ab_C
17495	ATP-synt_ab_N
17495	Pfam-B_334
17495	Pfam-B_7
17496	CBM_14
17496	Pfam-B_278
17496	Pfam-B_908
17496	TIL
17496	TIL_assoc
17498	RNA_pol_Rpb2_1
17498	RNA_pol_Rpb2_2
17498	RNA_pol_Rpb2_3
17498	RNA_pol_Rpb2_4
17498	RNA_pol_Rpb2_5
17498	RNA_pol_Rpb2_6
17498	RNA_pol_Rpb2_7
17499	Ribosomal_L15e
17502	PAM2
17502	Pfam-B_110
17502	Pfam-B_113
17502	Pfam-B_185
17502	Pfam-B_39029
17502	Pfam-B_43118
17502	Pfam-B_49339
17502	Pfam-B_61824
17502	Pfam-B_76434
17502	Pfam-B_85234
17502	Pfam-B_9223
17502	zf-CCCH
17918	Pfam-B_37584
17918	Pfam-B_38091
17919	WD40
17921	Pfam-B_71923
17921	Pfam-B_8827
17921	Pkinase
17923	Skp1_POZ
17924	zf-C2H2
17927	Adaptin_N
17927	Pfam-B_3567
17927	Pfam-B_5132
17928	Pfam-B_12574
17933	G-patch
17933	Pfam-B_10404
17933	Pfam-B_15122
17933	Pfam-B_16115
17933	Pfam-B_2543
17933	Pfam-B_3840
17933	Pfam-B_46983
17933	Pfam-B_60943
17933	Pfam-B_7039
17933	RRM_1
17933	zf-C2H2
17933	zf-RanBP
17934	Chitin_bind_4
17937	Pfam-B_100825
17937	Pfam-B_1852
17937	Pfam-B_18684
17937	Pfam-B_2142
17937	Pfam-B_36804
17937	Pfam-B_43453
17937	Pfam-B_71873
17937	Pfam-B_74242
17937	Pfam-B_74245
17937	Pfam-B_7832
17937	Pfam-B_7882
17937	Sec7
17904	NTF2
19897	Pfam-B_1395
19897	Pfam-B_2310
19897	WD40
17969	Gp_dh_C
17969	Gp_dh_N
17735	cNMP_binding
17735	DEP
17735	Pfam-B_13956
17735	Pfam-B_49452
17735	RA
17735	RasGEF
17735	RasGEF_N
22996	Pfam-B_1
22996	Pfam-B_127
22996	Pfam-B_37584
22996	Pfam-B_38091
22996	Pfam-B_86752
20294	Mito_carr
23648	Peptidase_M24
23648	Pfam-B_1323
23648	Pfam-B_1612
23648	Pfam-B_36307
23648	Pfam-B_528
21293	Pfam-B_1473
21293	Pfam-B_1577
21293	Pfam-B_7889
18750	CNH
18750	Pfam-B_3576
18750	Pfam-B_6503
18750	Pfam-B_8880
18906	Pfam-B_4422
19951	Pfam-B_9713
17503	Sprouty
17503	WH1
17505	Exo_endo_phos
20523	DUF590
20523	Pfam-B_10790
20523	Pfam-B_31998
20523	Pfam-B_3525
20523	Pfam-B_41043
20523	Pfam-B_5284
20523	Pfam-B_8511
19540	M20_dimer
19540	Peptidase_M20
19540	Pfam-B_106863
17509	GILT
17510	DNA_ligase_A_C
17510	DNA_ligase_A_M
17515	FHA
17515	Pfam-B_1
17515	Pfam-B_13913
17515	Pfam-B_26321
17515	Pfam-B_42970
17515	Pfam-B_88797
17959	COG6
20622	Ank
20622	Pfam-B_84170
20622	zf-DHHC
17516	efhand
17516	Pfam-B_2148
17516	SH3_1
17516	Spectrin
19985	Pfam-B_34085
19985	Ribosomal_L19e
22987	Ribosomal_L3
22988	ECH
17517	Glyco_hydro_47
19379	Pfam-B_19121
19379	Pfam-B_45330
17518	Dynein_light
23886	Inositol_P
17519	Pfam-B_12433
17519	Pfam-B_16067
17519	Pfam-B_21939
17519	Pfam-B_77345
17520	Dynein_light
21465	Arf
18086	zf-C2H2
18984	F-box
18984	LRR
18984	Pfam-B_81580
17521	AAA
17701	Peptidase_M3
17702	Pfam-B_52919
17702	WD40
17704	CH
17704	efhand
17704	GAS2
17704	Pfam-B_103654
17704	Pfam-B_104005
17704	Pfam-B_12016
17704	Pfam-B_17241
17704	Pfam-B_17246
17704	Pfam-B_19327
17704	Pfam-B_19553
17704	Pfam-B_19908
17704	Pfam-B_24667
17704	Pfam-B_24690
17704	Pfam-B_4055
17704	Pfam-B_43719
17704	Pfam-B_48306
17704	Pfam-B_64399
17704	Pfam-B_72648
17704	Pfam-B_7810
17704	Pfam-B_96074
17704	Plectin
17704	SH3_1
17704	Spectrin
17706	Cyclin_N
17706	Pfam-B_19420
17522	Keratin_B2
17522	Paramecium_SA
17522	Pfam-B_15520
17522	Pfam-B_17
17522	Pfam-B_23297
17522	Pfam-B_9595
18575	Homeobox
18575	Pfam-B_43499
18575	Pfam-B_45258
18575	Pfam-B_50914
18604	Pfam-B_30598
18525	Hydrolase
19417	PAP_assoc
19417	Pfam-B_1214
19417	Pfam-B_5061
19385	Pfam-B_27823
19385	SET
21068	Pfam-B_974
20647	ABC_tran
20647	Fer4
20647	Pfam-B_1658
20647	Pfam-B_1663
19769	Guanylate_kin
19769	L27
19769	PDZ
19769	Pfam-B_23903
19769	Pfam-B_24715
19769	Pfam-B_8163
19769	Pkinase
19769	SH3_2
24072	DEAD
24072	HA2
24072	Helicase_C
24072	Pfam-B_160
24072	Pfam-B_36232
24072	Pfam-B_40630
17529	Metallophos
17529	Pfam-B_1026
17529	Pfam-B_1142
17529	Pfam-B_2245
17529	Pfam-B_40820
18873	Skp1
18873	Skp1_POZ
17530	Ldh_1_C
17530	Ldh_1_N
17532	HLH
17534	Inositol_P
21185	AA_permease
17750	Pfam-B_14869
17750	Pfam-B_14870
21186	Glycos_transf_2
21186	Pfam-B_236
21186	Pfam-B_904
21186	Ricin_B_lectin
21187	Pfam-B_23178
21187	Pfam-B_9900
21188	MIP
21188	Pfam-B_38627
21188	Pfam-B_44023
21188	Pfam-B_53215
19012	LRR
19012	LRRCT
19012	LRRNT
19012	Pfam-B_6559
19012	TIR
18857	Pfam-B_47574
18857	Pfam-B_4963
18857	Pfam-B_5065
18857	WD40
19382	Clip
19382	SH2
21869	Chromo
21869	Chromo_shadow
21869	Pfam-B_99159
23084	DEAD
23084	Helicase_C
23084	Pfam-B_6973
17541	RNA_pol_Rpb6
19377	TFIID_30kDa
19673	Pfam-B_1220
19673	Pfam-B_1245
18428	Ank
17825	Homeobox
17825	Pfam-B_28124
17825	Pfam-B_34519
17825	Pfam-B_34940
19812	Metallophos
19812	Pfam-B_382
19124	Ribosomal_L22e
18732	SAND
18732	zf-MYND
23587	Actin
17554	Pfam-B_8586
17554	SNF5
18456	Aminotran_1_2
18456	Pfam-B_52
18581	Cyclin_N
18581	Pfam-B_8822
18582	LRR
18582	LRRNT
18585	Transformer
18586	zf-C2H2
18095	SAM_2
18095	SH3_2
18589	Pfam-B_2668
18590	BTB
18590	HTH_psq
18590	Pfam-B_59899
18590	Pfam-B_59901
17744	AT_hook
17553	MFAP1_C
17555	FHA
17555	Pfam-B_41831
17557	Ank
17557	Pfam-B_4498
18072	Pfam-B_127
18072	Pfam-B_13
18072	Pfam-B_37584
18072	Pfam-B_38091
18072	Pfam-B_46357
18072	Pfam-B_57646
18072	Pfam-B_65610
18072	Pfam-B_74436
18072	Pfam-B_7504
19737	Pfam-B_18314
19739	Pfam-B_41972
19741	MORN
19744	C2
19744	Pfam-B_72832
19744	Pfam-B_74663
19744	PH
19744	RasGAP
19669	Pfam-B_47162
19669	Pfam-B_53782
19669	zf-C2H2
19746	KH_1
19746	Pfam-B_2032
19746	Pfam-B_492
19746	Pfam-B_7234
19187	Complex1_LYR
19187	Pfam-B_28238
20250	RRM_1
20251	DNA_primase_S
20251	Pfam-B_8786
20252	Pfam-B_1668
18893	CIDE-N
17562	Steroid_dh
18920	Pfam-B_45770
18920	Pfam-B_45771
18920	Pfam-B_66923
18920	Pfam-B_66930
18920	zf-C2H2
17577	Pfam-B_100163
17577	Pfam-B_30383
17577	Pfam-B_3333
17577	Pfam-B_40236
17577	Pfam-B_42986
17577	Pfam-B_48247
17577	Pfam-B_53541
17577	Pfam-B_907
17577	UBA
18513	Gelsolin
18513	Pfam-B_3361
18513	Pfam-B_3634
18513	Pfam-B_36545
18513	Sec23_helical
18513	Sec23_trunk
18513	zf-Sec23_Sec24
18924	IU_nuc_hydro
18925	UPF0005
17563	Homeobox
17854	Pfam-B_1
17854	Pfam-B_127
17854	Pfam-B_13
17854	Pfam-B_35129
17854	Pfam-B_44558
17854	Pfam-B_70490
17854	Pfam-B_80502
17854	Pfam-B_86762
17854	Pfam-B_87770
17854	Pfam-B_87837
17854	Pfam-B_88147
17854	Pfam-B_88768
19411	Pkinase
19089	NAD_kinase
17564	OS-D
19789	Pfam-B_3305
19789	Pfam-B_5907
19790	Pfam-B_2539
19790	Pfam-B_6725
19790	Pfam-B_882
19790	TSP_1
19791	Pfam-B_30648
19791	Pfam-B_53434
19791	Pfam-B_9674
19792	Trypsin
20379	Pfam-B_82058
20379	Proteasome
20380	LRR
20380	Pfam-B_103043
18789	Ribosomal_S10
20382	GST_C
20382	GST_N
20383	Pfam-B_4899
20383	zf-C3HC4
20384	Pfam-B_49067
20386	Pfam-B_21962
20386	Pfam-B_2272
20386	Pfam-B_40865
20386	Pfam-B_7364
20386	SET
17568	NTF2
17570	MBT
17571	COesterase
17574	Arf
19088	SCP
17573	Pkinase
17576	DnaJ
17576	Pfam-B_4255
17576	Pfam-B_85539
17576	Pfam-B_85544
17575	ABC_membrane
17575	ABC_tran
17575	Pfam-B_26231
17575	Pfam-B_29935
17575	Pfam-B_75766
17575	Pfam-B_8
17575	Pfam-B_99462
21664	Chitin_bind_4
20349	Chitin_bind_4
18331	Cyclin_C
18331	Cyclin_N
18331	Pfam-B_12325
21684	Pfam-B_15641
21223	SH2
21223	SH3_1
17583	CBFD_NFYB_HMF
17951	Gp_dh_C
17951	Gp_dh_N
17952	Pfam-B_1
17952	Pfam-B_127
17952	Pfam-B_13
17952	Rad50_zn_hook
17956	adh_short
17961	GAT
17961	VHS
17966	Ank
17966	Asparaginase
17967	Pfam-B_1
17967	Pfam-B_127
17967	Pfam-B_13
17967	Pfam-B_56313
17967	Pfam-B_83782
17967	Pfam-B_85855
17582	Pfam-B_26069
17582	Pfam-B_3356
17582	PH
17582	RhoGEF
17588	Homeobox
17588	LIM
17902	Homeobox
17902	LIM
17902	Pfam-B_5885
18548	5_nucleotid_C
18548	Metallophos
18548	Pfam-B_27140
18549	PGAM
17587	LIM
17587	Pfam-B_4092
17591	zf-C2H2
17594	Kazal_2
17594	Pfam-B_16603
17594	Pfam-B_23862
17594	Pfam-B_3348
17594	Thyroglobulin_1
17595	Pfam-B_23033
17595	PHD
17596	Pkinase
17598	LIM
17602	Pfam-B_2209
17602	Pfam-B_2356
17602	Pfam-B_45164
17602	PFK
17603	Pfam-B_15297
17603	Pfam-B_21675
17603	TFIIB
17604	LIM
17605	HMG_box
17608	OTU
17608	Pfam-B_62691
17608	Pfam-B_9000
17608	zf-RanBP
22652	7tm_6
19959	zf-C2H2
19463	fn3
19463	Pfam-B_16391
23062	Pfam-B_1536
23062	YTH
21733	zf-C2H2
21555	Thioredoxin
21724	Pfam-B_3589
21724	zf-C2H2
20694	Ras
23850	LRR
23850	Pfam-B_12686
23850	Pfam-B_1933
23850	Pfam-B_20397
23850	Pfam-B_21714
23850	Pfam-B_21725
23850	Pfam-B_9989
23073	FHA
23073	Kinesin
23073	Pfam-B_10038
23073	Pfam-B_18784
23073	Pfam-B_1965
23073	Pfam-B_21199
23073	Pfam-B_21582
23073	Pfam-B_2317
23073	Pfam-B_3036
23073	Pfam-B_41266
23073	Pfam-B_7682
23073	Pfam-B_8488
23073	Pfam-B_88352
17751	RRM_1
21763	Fork_head
21764	Pfam-B_10658
21764	Pfam-B_11482
21764	Pfam-B_12139
21764	Pfam-B_27062
21764	Pfam-B_70517
21764	zf-C3HC4
21765	C2
21766	Pfam-B_1036
21766	Pfam-B_460
21766	Thioredoxin
21767	HLH
20539	ig
18232	SNF
17656	Pfam-B_22410
17656	Pfam-B_66752
17656	RRM_1
18560	RRM_1
21053	Pfam-B_10142
21053	Pfam-B_1296
21053	Pfam-B_17594
21053	Pfam-B_2230
22562	Iso_dh
20035	Pfam-B_5771
20035	RRM_1
17643	p450
18520	LRR
17642	Nucleoporin2
17642	Pfam-B_17148
17642	Pfam-B_25502
17642	Pfam-B_6
17642	Pfam-B_61778
17642	Pfam-B_61792
17642	Pfam-B_69731
17642	Pfam-B_900
17642	Pfam-B_92857
17645	Pfam-B_19
22202	Pkinase
23530	fn3
23530	I-set
23530	ig
23530	Pfam-B_13750
23530	Pfam-B_14144
23530	Pfam-B_49466
23530	Pfam-B_657
23530	Pfam-B_8320
20160	Chitin_bind_4
20160	Pfam-B_4868
23748	PH
23748	Pkinase
23748	SH2
23748	SH3_1
17647	Arm
18284	LSM
17646	Nop
17646	Pfam-B_1019
17646	Pfam-B_1738
17646	Pfam-B_2093
23493	Skb1
18878	Pfam-B_12806
18878	Pfam-B_13264
18878	Pfam-B_17
18878	Pfam-B_69482
18878	Pfam-B_69904
18878	Pfam-B_900
18878	Pfam-B_97391
19819	Pfam-B_24706
18022	DUF706
17732	Aminotran_1_2
17732	Pfam-B_7636
18063	Pfam-B_32514
20514	ACT
20514	Biopterin_H
23495	Acyl-CoA_dh
23495	Acyl-CoA_dh_M
23495	Acyl-CoA_dh_N
23495	Pfam-B_7643
23496	STT3
23497	GDE_C
23497	Pfam-B_11030
23497	Pfam-B_13910
23497	Pfam-B_91366
23497	Pfam-B_91378
17658	HHH
17658	Pfam-B_5310
17658	Rad10
17683	ERCC4
17683	Pfam-B_59813
17683	Pfam-B_59814
17683	Pfam-B_6197
17683	Pfam-B_62969
17683	Pfam-B_62972
17683	Pfam-B_7406
17683	Pfam-B_7407
17683	Pfam-B_9315
17684	Pfam-B_351
17684	Pfam-B_429
17684	Pfam-B_617
17686	Pfam-B_13080
17686	Pfam-B_16556
17686	XPA_C
17686	XPA_N
22585	Pfam-B_412
22585	Pfam-B_5472
22585	Phosphorylase
20929	DIX
20929	Pfam-B_21654
20929	Pfam-B_6093
20929	RGS
17669	Pfam-B_45339
23542	Thiolase_C
23542	Thiolase_N
23544	Pfam-B_15059
23544	Pfam-B_171
23544	Pfam-B_182
23544	Pfam-B_36956
17810	RNA_pol_Rpc34
20608	Pfam-B_101548
20608	Pfam-B_13885
20608	Pfam-B_56024
20608	Pfam-B_6694
20608	Pfam-B_73515
20608	Pfam-B_84627
20608	PX
20608	SH3_1
19826	bZIP
17674	An_peroxidase
17674	Pfam-B_3657
17677	Pfam-B_1
17677	Pfam-B_127
17677	Pfam-B_13
17677	Pfam-B_56313
17677	Pfam-B_85855
20063	Myotub-related
20063	Pfam-B_27430
20063	Pfam-B_5021
20063	Pfam-B_744
20063	Pfam-B_8303
17676	Pfam-B_1
17676	Pfam-B_11974
17676	Pfam-B_70812
17676	Pfam-B_70815
17676	Pfam-B_8004
17676	SMC_C
17676	SMC_hinge
17676	SMC_N
17679	Exonuc_X-T
17680	DUF862
22580	FKBP_C
22580	Pfam-B_10750
22580	Pfam-B_16061
22580	Pfam-B_83
22580	TPR
17752	Ribosomal_L11
17752	Ribosomal_L11_N
22581	Pfam-B_39484
22581	Ribosomal_S5
22581	Ribosomal_S5_C
18379	HSP20
22583	DEAD
22583	Helicase_C
22583	zf-CXXC
18313	Chorion_2
22586	Hist_deacetyl
